-0.62	0.32	0.46	0.23690	0.88412	-0.38902	-0.10424	1	0.248141	3.37597
-0.60	0.34	0.43	0.23287	0.86909	-0.42154	-0.11295	1	0.243494	3.36092
-0.59	0.36	0.40	0.22852	0.85286	-0.45347	-0.12151	1	0.242565	3.34909
-0.58	0.38	0.37	0.22386	0.83546	-0.48479	-0.12990	1	0.25	3.29822
-0.57	0.39	0.34	0.21889	0.81691	-0.51543	-0.13811	1	0.25	3.28644
-0.57	0.40	0.30	0.21362	0.79724	-0.54537	-0.14613	1	0.238848	3.39149
-0.56	0.41	0.27	0.20805	0.77647	-0.57455	-0.15395	1	0.229554	3.50995
-0.56	0.42	0.23	0.20220	0.75463	-0.60295	-0.16156	1	0.223048	3.45194
-0.55	0.43	0.19	0.19607	0.73175	-0.63052	-0.16895	1	0.213755	3.49215
-0.55	0.43	0.16	0.18967	0.70787	-0.65722	-0.17610	1	0.159851	3.40252
-0.79	0.04	0.62	0.13040	0.99050	-0.04325	-0.00569	-1	0.13197	2.09410
-0.78	0.08	0.61	0.13010	0.98822	-0.07994	-0.01052	-1	0.119888	2.25119
-0.77	0.11	0.61	0.12962	0.98457	-0.11653	-0.01534	-1	0.148699	2.45386
-0.76	0.15	0.60	0.12896	0.97957	-0.15296	-0.02014	-1	0.115242	2.65870
-0.75	0.18	0.58	0.12813	0.97323	-0.18918	-0.02491	-1	0.16171	2.80488
-0.74	0.21	0.57	0.12712	0.96555	-0.22513	-0.02964	-1	0.227695	2.92531
-0.73	0.25	0.55	0.12593	0.95653	-0.26078	-0.03433	-1	0.241636	3.01497
-0.73	0.28	0.53	0.12457	0.94621	-0.29607	-0.03898	-1	0.247212	3.17640
-0.72	0.30	0.51	0.12304	0.93458	-0.33095	-0.04357	-1	0.249071	3.34494
-0.71	0.33	0.48	0.12134	0.92166	-0.36538	-0.04810	-1	0.248141	3.44842
-0.70	0.36	0.46	0.11947	0.90748	-0.39930	-0.05257	-1	0.248141	3.43640
-0.70	0.38	0.43	0.11744	0.89205	-0.43268	-0.05696	-1	0.251859	3.47555
-0.69	0.40	0.40	0.11525	0.87539	-0.46546	-0.06128	-1	0.255576	3.29504
-0.69	0.42	0.37	0.11290	0.85753	-0.49759	-0.06551	-1	0.25	3.30191
-0.68	0.44	0.34	0.11039	0.83849	-0.52905	-0.06965	-1	0.243494	3.38075
-0.68	0.45	0.30	0.10773	0.81830	-0.55978	-0.07370	-1	0.234201	3.47174
-0.68	0.46	0.27	0.10492	0.79698	-0.58973	-0.07764	-1	0.228625	3.65301
-0.67	0.47	0.23	0.10197	0.77456	-0.61888	-0.08148	-1	0.22026	3.45808
-0.67	0.48	0.19	0.09888	0.75108	-0.64718	-0.08520	-1	0.20632	3.50366
-0.67	0.48	0.16	0.09565	0.72657	-0.67458	-0.08881	-1	0.104089	3.34568
-0.80	0.04	0.62	-0.00000	0.99905	-0.04362	0.00000	-1	0.11803	2.16832
-0.80	0.08	0.61	-0.00000	0.99674	-0.08063	0.00000	-1	0.123606	2.37084
-0.80	0.12	0.61	-0.00000	0.99307	-0.11754	0.00000	-1	0.10316	2.55786
-0.80	0.15	0.60	-0.00000	0.98803	-0.15428	0.00000	-1	0.123606	2.77791
-0.80	0.19	0.58	-0.00000	0.98163	-0.19081	0.00000	-1	0.167286	2.88116
-0.80	0.22	0.57	-0.00000	0.97388	-0.22708	0.00000	-1	0.213755	3.02372
-0.80	0.25	0.55	-0.00000	0.96479	-0.26303	0.00000	-1	0.225836	3.15712
-0.80	0.28	0.53	-0.00000	0.95437	-0.29862	0.00000	-1	0.233271	3.34209
-0.80	0.31	0.51	-0.00000	0.94264	-0.33381	0.00000	-1	0.236059	3.45190
-0.80	0.34	0.48	-0.00000	0.92962	-0.36853	0.00000	-1	0.23513	3.47138
-0.80	0.37	0.46	-0.00000	0.91531	-0.40275	0.00000	-1	0.239777	3.57710
-0.80	0.39	0.43	-0.00000	0.89975	-0.43641	0.00000	-1	0.248141	3.47039
-0.80	0.41	0.40	-0.00000	0.88295	-0.46947	0.00000	-1	0.245353	3.50179
-0.80	0.43	0.37	-0.00000	0.86493	-0.50189	0.00000	-1	0.248141	3.40808
-0.80	0.45	0.34	-0.00000	0.84573	-0.53361	0.00000	-1	0.242565	3.40073
-0.80	0.47	0.30	-0.00000	0.82536	-0.56461	0.00000	-1	0.236989	3.45514
-0.80	0.48	0.27	-0.00000	0.80386	-0.59482	0.00000	-1	0.225836	3.43394
-0.80	0.49	0.23	-0.00000	0.78125	-0.62422	0.00000	-1	0.218401	3.53827
-0.80	0.49	0.19	-0.00000	0.75756	-0.65276	0.00000	-1	0.194238	3.43972
-0.80	0.50	0.16	-0.00000	0.73284	-0.68040	0.00000	-1	0.08829	3.18637
-0.81	0.04	0.62	-0.13040	0.99050	-0.04325	0.00569	-1	0.120818	2.26153
-0.82	0.08	0.61	-0.13010	0.98822	-0.07994	0.01052	-1	0.11803	2.44378
-0.83	0.11	0.61	-0.12962	0.98457	-0.11653	0.01534	-1	0.109665	2.69685
-0.84	0.15	0.60	-0.12896	0.97957	-0.15296	0.02014	-1	0.120818	2.87127
-0.85	0.18	0.58	-0.12813	0.97323	-0.18918	0.02491	-1	0.143123	2.97552
-0.86	0.21	0.57	-0.12712	0.96555	-0.22513	0.02964	-1	0.184015	3.13381
-0.87	0.25	0.55	-0.12593	0.95653	-0.26078	0.03433	-1	0.197026	3.32102
-0.87	0.28	0.53	-0.12457	0.94621	-0.29607	0.03898	-1	0.199814	3.49482
-0.88	0.30	0.51	-0.12304	0.93458	-0.33095	0.04357	-1	0.202602	3.57701
-0.89	0.33	0.48	-0.12134	0.92166	-0.36538	0.04810	-1	0.212825	3.61942
-0.90	0.36	0.46	-0.11947	0.90748	-0.39930	0.05257	-1	0.212825	3.66082
-0.90	0.38	0.43	-0.11744	0.89205	-0.43268	0.05696	-1	0.219331	3.64958
-0.91	0.40	0.40	-0.11525	0.87539	-0.46546	0.06128	-1	0.22119	3.57924
-0.91	0.42	0.37	-0.11290	0.85753	-0.49759	0.06551	-1	0.218401	3.66856
-0.92	0.44	0.34	-0.11039	0.83849	-0.52905	0.06965	-1	0.218401	3.61239
-0.92	0.45	0.30	-0.10773	0.81830	-0.55978	0.07370	-1	0.214684	3.57012
-0.92	0.46	0.27	-0.10492	0.79698	-0.58973	0.07764	-1	0.204461	3.60390
-0.93	0.47	0.23	-0.10197	0.77456	-0.61888	0.08148	-1	0.189591	3.60592
-0.93	0.48	0.19	-0.09888	0.75108	-0.64718	0.08520	-1	0.167286	3.55827
-0.93	0.48	0.16	-0.09565	0.72657	-0.67458	0.08881	-1	0.105948	3.18388
-0.82	0.04	0.62	-0.25857	0.96501	-0.04213	0.01129	-1	0.114312	2.32104
-0.84	0.07	0.61	-0.25798	0.96278	-0.07789	0.02087	-1	0.134758	2.48567
-0.86	0.10	0.61	-0.25703	0.95923	-0.11353	0.03042	-1	0.111524	2.71971
-0.88	0.13	0.60	-0.25572	0.95436	-0.14902	0.03993	-1	0.141264	2.95757
-0.89	0.16	0.58	-0.25406	0.94818	-0.18431	0.04939	-1	0.131041	3.26165
-0.91	0.19	0.57	-0.25206	0.94069	-0.21934	0.05877	-1	0.126394	3.32410
-0.93	0.22	0.55	-0.24971	0.93191	-0.25407	0.06808	-1	0.144981	3.38106
-0.94	0.25	0.53	-0.24701	0.92185	-0.28845	0.07729	-1	0.145911	3.55242
-0.96	0.27	0.51	-0.24397	0.91052	-0.32243	0.08640	-1	0.148699	3.60846
-0.97	0.30	0.48	-0.24060	0.89794	-0.35597	0.09538	-1	0.144052	3.67097
-0.98	0.32	0.46	-0.23690	0.88412	-0.38902	0.10424	-1	0.137546	3.66869
-1.00	0.34	0.43	-0.23287	0.86909	-0.42154	0.11295	-1	0.131041	3.75541
-1.01	0.36	0.40	-0.22852	0.85286	-0.45347	0.12151	-1	0.113383	3.88241
-1.02	0.38	0.37	-0.22386	0.83546	-0.48479	0.12990	-1	0.143123	3.77456
-1.03	0.39	0.34	-0.21889	0.81691	-0.51543	0.13811	-1	0.149628	3.87166
-1.03	0.40	0.30	-0.21362	0.79724	-0.54537	0.14613	-1	0.157993	4.13708
-1.04	0.41	0.27	-0.20805	0.77647	-0.57455	0.15395	-1	0.165428	3.88786
-1.04	0.42	0.23	-0.20220	0.75463	-0.60295	0.16156	-1	0.14684	3.83568
-1.05	0.43	0.19	-0.19607	0.73175	-0.63052	0.16895	-1	0.121747	3.74927
-1.05	0.43	0.16	-0.18967	0.70787	-0.65722	0.17610	-1	0.135688	3.26745
-0.83	0.03	0.62	-0.38232	0.92300	-0.04030	0.01669	-1	0.0975836	2.34000
-0.86	0.06	0.61	-0.38144	0.92087	-0.07450	0.03086	-1	0.13197	2.51972
-0.88	0.08	0.61	-0.38003	0.91748	-0.10859	0.04498	-1	0.139405	2.76907
-0.91	0.11	0.60	-0.37810	0.91282	-0.14254	0.05904	-1	0.109665	3.03758
-0.93	0.13	0.58	-0.37565	0.90691	-0.17628	0.07302	-1	0.108736	3.24317
-0.96	0.16	0.57	-0.37269	0.89975	-0.20979	0.08690	-1	0.135688	3.28451
-0.98	0.18	0.55	-0.36921	0.89135	-0.24301	0.10066	-1	0.0910781	3.46867
-1.00	0.20	0.53	-0.36522	0.88172	-0.27589	0.11428	-1	0.1171	3.49446
-1.02	0.22	0.51	-0.36073	0.87089	-0.30840	0.12774	-1	0.145911	3.58910
-1.04	0.24	0.48	-0.35575	0.85885	-0.34048	0.14103	-1	0.108736	3.63143
-1.06	0.26	0.46	-0.35027	0.84564	-0.37209	0.15412	-1	0.111524	3.68467
-1.08	0.28	0.43	-0.34432	0.83126	-0.40319	0.16701	-1	0.112454	3.84739
-1.09	0.29	0.40	-0.33789	0.81574	-0.43374	0.17966	-1	0.115242	3.78618
-1.11	0.31	0.37	-0.33100	0.79909	-0.46368	0.19206	-1	0.123606	3.89602
-1.12	0.32	0.34	-0.32365	0.78135	-0.49300	0.20421	-1	0.0975836	3.90991
-1.13	0.33	0.30	-0.31585	0.76253	-0.52163	0.21607	-1	0.0966543	3.84223
-1.14	0.34	0.27	-0.30762	0.74267	-0.54954	0.22763	-1	0.115242	3.88066
-1.14	0.34	0.23	-0.29897	0.72178	-0.57670	0.23888	-1	0.121747	3.90386
-1.15	0.35	0.19	-0.28991	0.69990	-0.60307	0.24980	-1	0.08829	3.67780
-1.15	0.35	0.16	-0.28045	0.67706	-0.62861	0.26038	-1	0.10316	3.17078
